,language,affix,meaning
1786,ing,loiha,POS:nomin|NUMB:pl|CASE:ill|
1787,ing,loihä,POS:nomin|NUMB:pl|CASE:ill|
1788,ing,loiho,POS:nomin|NUMB:pl|CASE:ill|
1789,ing,loihö,POS:nomin|NUMB:pl|CASE:ill|
1790,ing,loihe,POS:nomin|NUMB:pl|CASE:ill|
1791,ing,loihu,POS:nomin|NUMB:pl|CASE:ill|
1792,ing,loihy,POS:nomin|NUMB:pl|CASE:ill|
1793,ing,loisee,POS:nomin|NUMB:pl|CASE:ill|
1794,ing,loisse,POS:nomin|NUMB:pl|CASE:ill|
1795,ing,lois,POS:nomin|NUMB:pl|CASE:ines|
1796,ing,loiz,POS:nomin|NUMB:pl|CASE:ines|
1797,ing,loist,POS:nomin|NUMB:pl|CASE:elat|
1798,ing,loille,POS:nomin|NUMB:pl|CASE:alla|
1799,ing,loil,POS:nomin|NUMB:pl|CASE:ades|
1800,ing,loilt,POS:nomin|NUMB:pl|CASE:abl|
1801,ing,loiks,POS:nomin|NUMB:pl|CASE:tran|
1802,ing,löit,POS:nomin|NUMB:pl|CASE:par|
1803,ing,löin,POS:nomin|NUMB:pl|CASE:gen|
1804,ing,löin,POS:nomin|NUMB:pl|CASE:ess|
1805,ing,löia,POS:nomin|NUMB:pl|CASE:par|
1806,ing,löiä,POS:nomin|NUMB:pl|CASE:par|
1807,ing,löita,POS:nomin|NUMB:pl|CASE:par|
1808,ing,löitä,POS:nomin|NUMB:pl|CASE:par|
1809,ing,löija,POS:nomin|NUMB:pl|CASE:par|
1810,ing,löijä,POS:nomin|NUMB:pl|CASE:par|
1811,ing,löiha,POS:nomin|NUMB:pl|CASE:ill|
1812,ing,löihä,POS:nomin|NUMB:pl|CASE:ill|
1813,ing,löiho,POS:nomin|NUMB:pl|CASE:ill|
1814,ing,löihö,POS:nomin|NUMB:pl|CASE:ill|
1815,ing,löihe,POS:nomin|NUMB:pl|CASE:ill|
1816,ing,löihu,POS:nomin|NUMB:pl|CASE:ill|
1817,ing,löihy,POS:nomin|NUMB:pl|CASE:ill|
1818,ing,löisee,POS:nomin|NUMB:pl|CASE:ill|
1819,ing,löisse,POS:nomin|NUMB:pl|CASE:ill|
1820,ing,löis,POS:nomin|NUMB:pl|CASE:ines|
1821,ing,löiz,POS:nomin|NUMB:pl|CASE:ines|
1822,ing,löist,POS:nomin|NUMB:pl|CASE:elat|
1823,ing,löille,POS:nomin|NUMB:pl|CASE:alla|
1824,ing,löil,POS:nomin|NUMB:pl|CASE:ades|
1825,ing,löilt,POS:nomin|NUMB:pl|CASE:abl|
1826,ing,löiks,POS:nomin|NUMB:pl|CASE:tran|
1827,ing,lojt,POS:nomin|NUMB:pl|CASE:par|
1828,ing,lojn,POS:nomin|NUMB:pl|CASE:gen|
1829,ing,lojn,POS:nomin|NUMB:pl|CASE:ess|
1830,ing,loja,POS:nomin|NUMB:pl|CASE:par|
1831,ing,lojä,POS:nomin|NUMB:pl|CASE:par|
1832,ing,lojta,POS:nomin|NUMB:pl|CASE:par|
1833,ing,lojtä,POS:nomin|NUMB:pl|CASE:par|
1834,ing,lojja,POS:nomin|NUMB:pl|CASE:par|
1835,ing,lojjä,POS:nomin|NUMB:pl|CASE:par|
1836,ing,lojha,POS:nomin|NUMB:pl|CASE:ill|
1837,ing,lojhä,POS:nomin|NUMB:pl|CASE:ill|
1838,ing,lojho,POS:nomin|NUMB:pl|CASE:ill|
1839,ing,lojhö,POS:nomin|NUMB:pl|CASE:ill|
1840,ing,lojhe,POS:nomin|NUMB:pl|CASE:ill|
1841,ing,lojhu,POS:nomin|NUMB:pl|CASE:ill|
1842,ing,lojhy,POS:nomin|NUMB:pl|CASE:ill|
1843,ing,lojsee,POS:nomin|NUMB:pl|CASE:ill|
1844,ing,lojsse,POS:nomin|NUMB:pl|CASE:ill|
1845,ing,lojs,POS:nomin|NUMB:pl|CASE:ines|
1846,ing,lojz,POS:nomin|NUMB:pl|CASE:ines|
1847,ing,lojst,POS:nomin|NUMB:pl|CASE:elat|
1848,ing,lojlle,POS:nomin|NUMB:pl|CASE:alla|
1849,ing,lojl,POS:nomin|NUMB:pl|CASE:ades|
1850,ing,lojlt,POS:nomin|NUMB:pl|CASE:abl|
1851,ing,lojks,POS:nomin|NUMB:pl|CASE:tran|
1852,ing,löjt,POS:nomin|NUMB:pl|CASE:par|
1853,ing,löjn,POS:nomin|NUMB:pl|CASE:gen|
1854,ing,löjn,POS:nomin|NUMB:pl|CASE:ess|
1855,ing,löja,POS:nomin|NUMB:pl|CASE:par|
1856,ing,löjä,POS:nomin|NUMB:pl|CASE:par|
1857,ing,löjta,POS:nomin|NUMB:pl|CASE:par|
1858,ing,löjtä,POS:nomin|NUMB:pl|CASE:par|
1859,ing,löjja,POS:nomin|NUMB:pl|CASE:par|
1860,ing,löjjä,POS:nomin|NUMB:pl|CASE:par|
1861,ing,löjha,POS:nomin|NUMB:pl|CASE:ill|
1862,ing,löjhä,POS:nomin|NUMB:pl|CASE:ill|
1863,ing,löjho,POS:nomin|NUMB:pl|CASE:ill|
1864,ing,löjhö,POS:nomin|NUMB:pl|CASE:ill|
1865,ing,löjhe,POS:nomin|NUMB:pl|CASE:ill|
1866,ing,löjhu,POS:nomin|NUMB:pl|CASE:ill|
1867,ing,löjhy,POS:nomin|NUMB:pl|CASE:ill|
1868,ing,löjsee,POS:nomin|NUMB:pl|CASE:ill|
1869,ing,löjsse,POS:nomin|NUMB:pl|CASE:ill|
1870,ing,löjs,POS:nomin|NUMB:pl|CASE:ines|
1871,ing,löjz,POS:nomin|NUMB:pl|CASE:ines|
1872,ing,löjst,POS:nomin|NUMB:pl|CASE:elat|
1873,ing,löjlle,POS:nomin|NUMB:pl|CASE:alla|
1874,ing,löjl,POS:nomin|NUMB:pl|CASE:ades|
1875,ing,löjlt,POS:nomin|NUMB:pl|CASE:abl|
1876,ing,löjks,POS:nomin|NUMB:pl|CASE:tran|
1877,ing,tn,POS:nomin|NUMB:pl|POSS|PERS:1|NUMB:sg|
1878,ing,tn,POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
1879,ing,in,POS:nomin|NUMB:pl|POSS|PERS:1|NUMB:sg|
1880,ing,jn,POS:nomin|NUMB:pl|POSS|PERS:1|NUMB:sg|
1881,ing,loin,POS:nomin|NUMB:pl|POSS|PERS:1|NUMB:sg|
1882,ing,löin,POS:nomin|NUMB:pl|POSS|PERS:1|NUMB:sg|
1883,ing,lojn,POS:nomin|NUMB:pl|POSS|PERS:1|NUMB:sg|
1884,ing,löjn,POS:nomin|NUMB:pl|POSS|PERS:1|NUMB:sg|
1885,ing,an,POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
1886,ing,än,POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
1887,ing,tan,POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
1888,ing,tän,POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
1889,ing,jan,POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
1890,ing,jän,POS:nomin|CASE:par|POSS|PERS:1|NUMB:sg|
1891,ing,han,POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
1892,ing,hän,POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
1893,ing,hon,POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
1894,ing,hön,POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
1895,ing,hen,POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
1896,ing,hun,POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
1897,ing,hyn,POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
1898,ing,seen,POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
1899,ing,ssen,POS:nomin|CASE:ill|POSS|PERS:1|NUMB:sg|
1900,ing,sn,POS:nomin|CASE:ines|POSS|PERS:1|NUMB:sg|
1901,ing,zn,POS:nomin|CASE:ines|POSS|PERS:1|NUMB:sg|
1902,ing,stn,POS:nomin|CASE:elat|POSS|PERS:1|NUMB:sg|
1903,ing,llen,POS:nomin|CASE:alla|POSS|PERS:1|NUMB:sg|
1904,ing,ln,POS:nomin|CASE:ades|POSS|PERS:1|NUMB:sg|
1905,ing,lt n,POS:nomin|CASE:abl|POSS|PERS:1|NUMB:sg|
1906,ing,ksn,POS:nomin|CASE:tran|POSS|PERS:1|NUMB:sg|
1907,ing,tz,POS:nomin|NUMB:pl|POSS|PERS:2|NUMB:sg|
1908,ing,tz,POS:nomin|CASE:par|POSS|PERS:2|NUMB:sg|
1909,ing,iz,POS:nomin|NUMB:pl|POSS|PERS:2|NUMB:sg|
1910,ing,jz,POS:nomin|NUMB:pl|POSS|PERS:2|NUMB:sg|
1911,ing,loiz,POS:nomin|NUMB:pl|POSS|PERS:2|NUMB:sg|
1912,ing,löiz,POS:nomin|NUMB:pl|POSS|PERS:2|NUMB:sg|
1913,ing,lojz,POS:nomin|NUMB:pl|POSS|PERS:2|NUMB:sg|
1914,ing,löjz,POS:nomin|NUMB:pl|POSS|PERS:2|NUMB:sg|
1915,ing,nz,POS:nomin|CASE:gen|POSS|PERS:2|NUMB:sg|
1916,ing,nz,POS:nomin|CASE:ess|POSS|PERS:2|NUMB:sg|
1917,ing,az,POS:nomin|CASE:par|POSS|PERS:2|NUMB:sg|
1918,ing,äz,POS:nomin|CASE:par|POSS|PERS:2|NUMB:sg|
1919,ing,taz,POS:nomin|CASE:par|POSS|PERS:2|NUMB:sg|
1920,ing,täz,POS:nomin|CASE:par|POSS|PERS:2|NUMB:sg|
1921,ing,jaz,POS:nomin|CASE:par|POSS|PERS:2|NUMB:sg|
1922,ing,jäz,POS:nomin|CASE:par|POSS|PERS:2|NUMB:sg|
1923,ing,haz,POS:nomin|CASE:ill|POSS|PERS:2|NUMB:sg|
1924,ing,häz,POS:nomin|CASE:ill|POSS|PERS:2|NUMB:sg|
1925,ing,hoz,POS:nomin|CASE:ill|POSS|PERS:2|NUMB:sg|
1926,ing,höz,POS:nomin|CASE:ill|POSS|PERS:2|NUMB:sg|
1927,ing,hez,POS:nomin|CASE:ill|POSS|PERS:2|NUMB:sg|
1928,ing,huz,POS:nomin|CASE:ill|POSS|PERS:2|NUMB:sg|
1929,ing,hyz,POS:nomin|CASE:ill|POSS|PERS:2|NUMB:sg|
1930,ing,seez,POS:nomin|CASE:ill|POSS|PERS:2|NUMB:sg|
1931,ing,ssez,POS:nomin|CASE:ill|POSS|PERS:2|NUMB:sg|
1932,ing,sz,POS:nomin|CASE:ines|POSS|PERS:2|NUMB:sg|
1933,ing,stz,POS:nomin|CASE:elat|POSS|PERS:2|NUMB:sg|
1934,ing,llez,POS:nomin|CASE:alla|POSS|PERS:2|NUMB:sg|
1935,ing,lz,POS:nomin|CASE:ades|POSS|PERS:2|NUMB:sg|
1936,ing,lt z,POS:nomin|CASE:abl|POSS|PERS:2|NUMB:sg|
1937,ing,ksz,POS:nomin|CASE:tran|POSS|PERS:2|NUMB:sg|
1938,ing,aat,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:2|NUMB:sg|
1939,ing,aan,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:1|NUMB:sg|
1940,ing,aap,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1941,ing,aaää,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1942,ing,aaää,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:pl|
1943,ing,aaii,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1944,ing,aaoo,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1945,ing,aaöö,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1946,ing,aauu,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1947,ing,aayy,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1948,ing,aaoi,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1949,ing,aaöi,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1950,ing,aamma,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:1|NUMB:pl|
1951,ing,aammä,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:1|NUMB:pl|
1952,ing,aatta,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:2|NUMB:pl|
1953,ing,aattä,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:2|NUMB:pl|
1954,ing,aataa,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:pl|
1955,ing,aatää,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:pl|
1956,ing,äät,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:2|NUMB:sg|
1957,ing,ään,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:1|NUMB:sg|
1958,ing,ääp,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1959,ing,ääaa,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1960,ing,ääaa,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:pl|
1961,ing,ääii,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1962,ing,ääoo,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1963,ing,ääöö,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1964,ing,ääuu,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1965,ing,ääyy,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1966,ing,ääoi,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1967,ing,ääöi,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1968,ing,äämma,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:1|NUMB:pl|
1969,ing,äämmä,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:1|NUMB:pl|
1970,ing,äätta,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:2|NUMB:pl|
1971,ing,äättä,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:2|NUMB:pl|
1972,ing,äätaa,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:pl|
1973,ing,äätää,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:pl|
1974,ing,taat,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:2|NUMB:sg|
1975,ing,taan,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:1|NUMB:sg|
1976,ing,taap,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1977,ing,taaaa,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1978,ing,taaaa,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:pl|
1979,ing,taaää,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1980,ing,taaää,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:pl|
1981,ing,taaii,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1982,ing,taaoo,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1983,ing,taaöö,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1984,ing,taauu,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1985,ing,taayy,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1986,ing,taaoi,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1987,ing,taaöi,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1988,ing,taamma,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:1|NUMB:pl|
1989,ing,taammä,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:1|NUMB:pl|
1990,ing,taatta,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:2|NUMB:pl|
1991,ing,taattä,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:2|NUMB:pl|
1992,ing,taatää,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:pl|
1993,ing,täät,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:2|NUMB:sg|
1994,ing,tään,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:1|NUMB:sg|
1995,ing,tääp,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1996,ing,tääaa,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1997,ing,tääaa,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:pl|
1998,ing,tääää,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
1999,ing,tääää,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:pl|
2000,ing,tääii,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
2001,ing,tääoo,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
2002,ing,tääöö,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
2003,ing,tääuu,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
2004,ing,tääyy,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
2005,ing,tääoi,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
2006,ing,tääöi,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:sg|
2007,ing,täämma,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:1|NUMB:pl|
2008,ing,täämmä,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:1|NUMB:pl|
2009,ing,täätta,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:2|NUMB:pl|
2010,ing,täättä,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:2|NUMB:pl|
2011,ing,täätaa,POS:verb|VOICE:pass|MOOD:ind|TENSE:pres|PERS:3|NUMB:pl|
2012,ing,izit,POS:verb|MOOD:cond|PERS:2|NUMB:sg|
2013,ing,izin,POS:verb|MOOD:cond|PERS:1|NUMB:sg|
2014,ing,izip,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2015,ing,iziaa,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2016,ing,iziaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2017,ing,iziää,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2018,ing,iziää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2019,ing,iziii,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2020,ing,izioo,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2021,ing,iziöö,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2022,ing,iziuu,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2023,ing,iziyy,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2024,ing,izioi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2025,ing,iziöi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2026,ing,izimma,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2027,ing,izimmä,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2028,ing,izitta,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2029,ing,izittä,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2030,ing,izitaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2031,ing,izitää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2032,ing,ist,POS:verb|MOOD:cond|PERS:2|NUMB:sg|
2033,ing,isn,POS:verb|MOOD:cond|PERS:1|NUMB:sg|
2034,ing,isp,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2035,ing,isaa,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2036,ing,isaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2037,ing,isää,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2038,ing,isää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2039,ing,isii,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2040,ing,isoo,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2041,ing,isöö,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2042,ing,isuu,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2043,ing,isyy,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2044,ing,isoi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2045,ing,isöi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2046,ing,ismma,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2047,ing,ismmä,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2048,ing,istta,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2049,ing,isttä,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2050,ing,istaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2051,ing,istää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2052,ing,isizit,POS:verb|MOOD:cond|PERS:2|NUMB:sg|
2053,ing,isizin,POS:verb|MOOD:cond|PERS:1|NUMB:sg|
2054,ing,isizip,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2055,ing,isiziaa,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2056,ing,isiziaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2057,ing,isiziää,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2058,ing,isiziää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2059,ing,isiziii,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2060,ing,isizioo,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2061,ing,isiziöö,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2062,ing,isiziuu,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2063,ing,isiziyy,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2064,ing,isizioi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2065,ing,isiziöi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2066,ing,isizimma,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2067,ing,isizimmä,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2068,ing,isizitta,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2069,ing,isizittä,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2070,ing,isizitaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2071,ing,isizitää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2072,ing,isiist,POS:verb|MOOD:cond|PERS:2|NUMB:sg|
2073,ing,isiisn,POS:verb|MOOD:cond|PERS:1|NUMB:sg|
2074,ing,isiisp,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2075,ing,isiisaa,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2076,ing,isiisaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2077,ing,isiisää,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2078,ing,isiisää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2079,ing,isiisii,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2080,ing,isiisoo,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2081,ing,isiisöö,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2082,ing,isiisuu,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2083,ing,isiisyy,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2084,ing,isiisoi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2085,ing,isiisöi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2086,ing,isiismma,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2087,ing,isiismmä,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2088,ing,isiistta,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2089,ing,isiisttä,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2090,ing,isiistaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2091,ing,isiistää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2092,ing,jaizit,POS:verb|MOOD:cond|PERS:2|NUMB:sg|
2093,ing,jaizin,POS:verb|MOOD:cond|PERS:1|NUMB:sg|
2094,ing,jaizip,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2095,ing,jaiziaa,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2096,ing,jaiziaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2097,ing,jaiziää,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2098,ing,jaiziää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2099,ing,jaiziii,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2100,ing,jaizioo,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2101,ing,jaiziöö,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2102,ing,jaiziuu,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2103,ing,jaiziyy,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2104,ing,jaizioi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2105,ing,jaiziöi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2106,ing,jaizimma,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2107,ing,jaizimmä,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2108,ing,jaizitta,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2109,ing,jaizittä,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2110,ing,jaizitaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2111,ing,jaizitää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2112,ing,aizit,POS:verb|MOOD:cond|PERS:2|NUMB:sg|
2113,ing,aizin,POS:verb|MOOD:cond|PERS:1|NUMB:sg|
2114,ing,aizip,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2115,ing,aiziaa,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2116,ing,aiziaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2117,ing,aiziää,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2118,ing,aiziää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2119,ing,aiziii,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
